GRB131128A   |579683|407343995.904| 2013-11-28T15:06:24.575040 |355.3053|31.29282|1.577647|15.85795|3|1.414214|1|1|-240|962|0.4102| rate trigger | Yes |    
GRB131127A   |579571|407239906.88| 2013-11-27T10:11:35.555860 |332.7164|36.59658|1.789754|13.24296|94.972|15.13601|26.188|4.046027|-240|962|0.3906| rate trigger | Yes |    
GRB131120A   |578227|406651088| 2013-11-20T14:37:56.703060 |278.921|-11.9973|2.855848|6.793991|130.432|21.30318|92.608|16.53778|-547|963|0.5078| image trigger | No |    Tentative detection.
GRB131117A   |577968|406341256| 2013-11-17T00:34:04.717400 |332.3503|-31.76161|1.718808|14.0307|10.88|2.811633|4.16|1.176626|-239|963|0.8594| rate trigger | Yes |    
GRB131110A   |20326002|405777212.8| 2013-11-10T11:53:21.543 |69.2681|-17.25875|0.8398105|39.038|76.8|1.6|40|1.6|-21|149| N/A | ground detected during slew | No |    
GRB131105A   |576738|405309896| 2013-11-05T02:04:44.765060 |70.97326|-63.00547|1.581313|15.80546|112.208|4.102308|73.696|1.87446|-239|963|0.0771| image trigger | Yes |    
GRB131103A   |576562|405209257.024| 2013-11-03T22:07:25.793680 |348.9437|-44.65263|1.554374|16.19824|15.208|3.034674|6.24|2.161736|-875|783|0.3008| rate trigger | Yes |    
GRB131031A   |576277|404912024| 2013-10-31T11:33:32.783 |29.62495|-1.616338|2.559113|7.946763|6.4|1.6|3.2|1.6|-2|8|0.0205| ground detected | Yes |    
GRB131030A   |576238|404859390.016| 2013-10-30T20:56:18.801700 |345.0743|-5.379136|0.5466435|72.08198|39.424|3.674833|8.408|0.2325511|-269|963|0.375| rate trigger | Yes |    
GRB131024B   |575754|404343342.592| 2013-10-24T21:35:31.401340 |144.4731|44.26216|1.843026|12.69953|96.816|27.40645|41.024|13.32432|-240|962|0.4062| rate trigger | Yes |    
GRB131024A   |575707|404310392| 2013-10-24T12:26:20.810860 |290.5431|-64.60034|2.028642|11.0727|112|35.77709|64|16|-239|963|0.7891| image trigger | Yes |    
GRB131018A   |574935|403793280| 2013-10-18T12:47:48.834540 |98.46855|-19.89946|1.275505|21.48541|73.216|18.97341|31.296|5.213938|-239|963|1.0156| image trigger | Yes |    
GRB131004A   |573190|402615674.8| 2013-10-04T21:41:03.688480 |296.1081|-2.951699|1.093775|26.76129|1.536|0.3263372|0.512|0.09050968|-240|962|0.7344| rate trigger | Yes |    
GRB131002B   |572742|402404079.616| 2013-10-02T10:54:28.514160 |75.13238|-75.70015|1.179308|24.0322|52|11.18034|17|5.385165|-819|423|1.0156| rate trigger | Yes |    
GRB131002A   |572721|402389672.384| 2013-10-02T06:54:21.282820 |253.275|82.0572|2.160894|10.11876|56.528|4.10831|4.688|32.11733|-239|1904|0.7188| rate trigger | Yes |    
GRB131001A   |82217006|402298654| 2013-10-01T05:37:22.903 |8.298005|25.55565|1.380484|19.19245|5|1|2|1|-33|62|#DIV/0!| ground detected during slew | No |    
GRB130929A   |572308|402140204.224| 2013-09-29T09:36:33.134240 |135.0244|-47.55634|1.641966|14.97805|12.24|4.059281|4.048|1.116709|-119|963|0.4453| rate trigger | Yes |    
GRB130925A   |571830|401775096| 2013-09-25T04:11:24.926960 |41.18517|-26.14636|0.987241|30.98028|160.296|3.390408|83.396|2.232308|-239|963|0.0996| image trigger | Yes |    
GRB130919A   |571271|401281656| 2013-09-19T11:07:24.949420 |207.2806|-10.35416|1.559652|16.11998|99.684|26.02806|45.256|6.260751|-239|963|0.7734| image trigger | No |    
GRB130913A   |570531|400724908.8| 2013-09-13T00:28:17.775 |341.9836|1.167742|4.77385|3.261089|41.6|1.6|22.4|1.6|1|11|0.9922| ground detected | No |    Tentative detection.
GRB130912A   |570465|400667708.956| 2013-09-12T08:34:57.933280 |47.60654|13.99843|1.647342|14.90827|0.2839999|0.02884447|0.2079999|0.02683279|-240|962|0.3125| rate trigger | Yes |    
GRB130907A   |569992|400282884.092| 2013-09-07T21:41:13.086760 |215.8981|45.60357|0.355982|133.0257|364.368|5.447201|59.692|0.3238271|-239|963|1.0312| rate trigger | Yes |    
GRB130831B   |568855|399649710.656| 2013-08-31T13:48:19.679500 |192.4483|-29.18606|2.057722|10.84984|37.584|9.546102|7.824|9.280469|-240|902|0.1484| rate trigger | Yes |    
GRB130831A   |568849|399647067.52| 2013-08-31T13:04:16.543620 |358.6351|29.43052|0.6681195|54.11613|30.192|2.326272|7.992|0.5892504|-240|963|0.2812| rate trigger | Yes |    
GRB130829A   |568417|399447824| 2013-08-29T05:43:33.032660 |182.426|46.52183|1.270632|21.60323|51.884|8.18045|20.828|5.367244|-239|963|0.8438| image trigger | No |    
GRB130822A   |567163|398879668.212| 2013-08-22T15:54:17.270440 |27.92977|-3.193583|2.448673|8.462582|0.04399997|0.01131373|0.01999992|0.01131373|-239|963|0.9297| rate trigger | Yes |    
GRB130816B   |566561|398321629.504| 2013-08-16T04:53:38.587620 |170.0471|-57.53777|1.594436|15.61995|8.676|2.34176|2.604|0.6697134|-240|963|0.9844| rate trigger | Yes |    
GRB130816A   |566545|398310426.624| 2013-08-16T01:46:55.708120 |197.0925|-58.99598|2.594705|7.79048|29.976|1.356997|17.028|14.6265|-240|962|0.3555| rate trigger | Yes |    
GRB130812A   |566228|398038983.488| 2013-08-12T22:22:52.584320 |92.3878|-13.28511|0.9507765|32.6915|7.628|0.5464943|5.604|0.2265568|-239|963|0.7578| rate trigger | Yes |    
GRB130807A   |565651|397563954.176| 2013-08-07T10:25:43.293700 |269.8132|-27.61612|1.420281|18.42642|293.04|26.61044|191.74|14.374|-239|963|0.9297| rate trigger | Yes |    
GRB130806A   |565562|397450304.832| 2013-08-06T02:51:33.954800 |35.90311|67.53774|1.567428|16.00586|5.78|0.4116115|1.376|3.050857|-240|962|0.9531| rate trigger | Yes |    
GRB130803A   |565263|397216983.36| 2013-08-03T10:02:52.493300 |220.2552|-2.496783|1.082129|27.17366|43.572|1.606636|3.28|1.294444|-239|963|0.3047| rate trigger | Yes |    
GRB130727A   |564342|396636330.368| 2013-07-27T16:45:19.527420 |330.7895|-65.53951|0.6120018|61.34192|13.564|0.8034824|6.032|0.3624362|-239|963|0.5| rate trigger | Yes |    
GRB130725B   |564028|396466778.432| 2013-07-25T17:39:27.599040 |214.2366|-11.11984|1.027185|29.27367|4.776|0.8550837|1.94|0.2862167|-239|963|0.9688| rate trigger | Yes |    
GRB130725A   |563980|396445042.368| 2013-07-25T11:37:11.536020 |230.056|0.6218209|2.587574|7.821165|101.52|20.22616|51.648|25.06944|-239|963|0.3945| rate trigger | Yes |    
GRB130722A   |563213|396173970.048| 2013-07-22T08:19:19.228240 |260.6679|-2.959351|1.349625|19.81981|98.368|12.86089|35.356|0.8609204|-239|963|0.4883| rate trigger | Yes |    
GRB130719A   |562625|395905680| 2013-07-19T05:47:49.192320 |89.04845|-11.58039|1.870489|12.43401|146.968|22.65453|74.496|15.00098|-239|963|0.5078| image trigger | No |    
GRB130716A   |561974|395663824.256| 2013-07-16T10:36:53.459220 |179.547|63.0657|2.627186|7.654249|87.672|19.90591|63.016|37.07167|-239|963|0.6328| rate trigger | Yes |    
GRB130708A   |560515|394976593.6| 2013-07-08T11:43:02.834 |17.48013|-0.006958425|2.231407|9.663819|11.2|1.6|6.4|1.6|-2|8|0.0654| ground detected | No |    
GRB130701A   |559482|394345074.368| 2013-07-01T04:17:43.630460 |357.2237|36.09959|0.7584407|45.15012|4.38|0.2526341|2.324|0.1305986|-239|963|0.2812| rate trigger | Yes |    
GRB130627B   |559139|394027261.376| 2013-06-27T12:00:50.652640 |181.9414|-55.71141|1.773303|13.41882|48|35.77709|32|16|-239|963|0.9531| rate trigger | Yes |    
GRB130627A   |559132|394016114.176| 2013-06-27T08:55:03.453140 |184.4189|-37.0712|2.269286|9.4342|18.048|5.472988|7.44|4.593651|-239|963|0.2012| rate trigger | Yes |    
GRB130626A   |559075|393936674.496| 2013-06-26T10:51:03.776680 |273.1233|-9.524865|1.769899|13.45569|0.16|0.02884439|0.088|0.02912044|-239|303|1.0156| rate trigger | No |    
GRB130625A   |558982|393836450.24| 2013-06-25T07:00:39.525160 |343.361|82.17186|1.193092|23.63656|41.272|9.484648|16.52|2.562739|-239|963|0.75| rate trigger | Yes |    
GRB130623A   |32867001|393680575.688| 2013-06-23T11:42:44.980 |20.72427|-77.78908|1.959561|11.63605|17.616|1.960963|12.816|3.203998|-55|58| N/A | ground detected during slew | Yes |    
GRB130615A   |558271|392982296| 2013-06-15T09:44:45.323280 |274.966|-68.16174|2.934793|6.533571|332.556|28.54506|73.532|112.5307|-239|963|0.6016| image trigger | Yes |    
GRB130612A   |557976|392700152.832| 2013-06-12T03:22:22.167880 |259.7729|16.72483|1.94332|11.77368|4|1.414214|1|1.414214|-180|902|0.3477| rate trigger | Yes |    
GRB130610A   |557845|392526744| 2013-06-10T03:12:13.343620 |224.4081|28.19044|2.503782|8.197751|47.724|10.73987|13.48|2.219798|-620|603|0.9688| image trigger | Yes |    
GRB130609B   |557828|392506731.072| 2013-06-09T21:38:40.416520 |53.77633|-40.17001|0.7191301|48.71685|211.172|17.05549|116.48|41.04505|-769|963|0.4375| rate trigger | Yes |    
GRB130609A   |557782|392439919.296| 2013-06-09T03:05:08.643500 |152.6814|24.12649|1.119289|25.8941|7.056|0.7976866|2.932|0.3805259|-239|843|0.875| rate trigger | Yes |    
GRB130608A   |557771|392426072| 2013-06-08T23:14:21.348120 |24.59737|41.49132|2.54258|8.019635|151.852|10.6119|79.844|59.56301|-239|1425|0.457| image trigger | Yes |    
GRB130606A   |557589|392245489.664| 2013-06-06T21:04:39.020180 |249.3898|29.79726|2.00538|11.25664|276.656|19.63085|60.544|12.59029|-828|962|0.9688| rate trigger | Yes |    
GRB130605A   |557508|392168512.704| 2013-06-05T23:41:42.063620 |134.5339|-33.48169|1.634793|15.07203|10.176|3.20064|4.16|1.397781|-240|302|0.0522| rate trigger | Yes |    
GRB130604A   |557354|392021677.632| 2013-06-04T06:54:26.998160 |250.1661|68.2247|1.116267|25.99432|76.284|29.75946|22.388|4.022379|-516|1304|0.8125| rate trigger | Yes |    
GRB130603B   |557310|391967364.768| 2013-06-03T15:49:14.136600 |172.2215|17.06323|0.7174747|48.8775|0.176|0.02400005|0.05999994|0.004000008|-240|962|1| rate trigger | Yes |    
GRB130603A   |557274|391931983.296| 2013-06-03T05:59:32.666180 |86.9305|82.91095|1.259974|21.86476|69.128|23.42629|32.424|4.02005|-762|963|0.9844| rate trigger | Yes |    
GRB130529A   |556930|391518936| 2013-05-29T11:15:25.388620 |24.30815|-64.13054|1.550238|16.26001|87.592|11.07914|41.216|18.78585|-575|963|1| image trigger | Yes |    
GRB130528A   |556870|391452094.528| 2013-05-28T16:41:23.919600 |139.4178|87.29712|0.6975004|50.88928|640|560|32|16|-394|963|1| rate trigger | Yes |    
GRB130527A   |556753|391357300.8| 2013-05-27T14:21:30.195820 |309.2837|-24.72568|1.097816|26.62066|64|16|32|16|-700|962|0.1006| rate trigger | Yes |    
GRB130521A   |556344|390869367.36| 2013-05-21T22:49:16.777540 |87.56716|14.47087|1.615205|15.33381|10.956|2.504527|2.36|1.949836|-239|963|0.6719| rate trigger | No |    
GRB130518B   |556105|390567049.6| 2013-05-18T10:50:39.031 |321.5453|-20.14601|1.817731|12.95444|8|1.6|4.8|1.6|-4|6|0.1914| ground detected | No |    
GRB130518A   |556113|390578083.2| 2013-05-18T13:54:32.630 |355.6621|47.46972|2.287501|9.328288|81.6|1.6|41.6|1.6|33|43|0.041| ground detected | Yes |    
GRB130515A   |555880|390273688.396| 2013-05-15T01:21:17.839880 |283.4361|-54.2823|1.581714|15.79973|0.2959999|0.06092618|0.152|0.05261177|-239|963|0.6953| rate trigger | Yes |    
GRB130514A   |555821|390208431.616| 2013-05-14T07:13:41.062760 |296.2788|-7.97375|0.7912714|42.49792|214.192|17.32063|102.956|2.855232|-240|962|0.6016| rate trigger | Yes |    
GRB130511A   |555600|389964657.984| 2013-05-11T11:30:47.441540 |196.6479|18.69277|1.93789|11.82084|2.74|0.3978543|1.872|0.3978543|-240|962|0.5703| rate trigger | Yes |    
GRB130508A   |555413|389725744| 2013-05-08T17:08:53.468120 |305.3551|34.97736|1.91253|12.04539|42.912|10.12762|22.608|5.752974|-723|963|0.6094| image trigger | Yes |    
GRB130505A   |555163|389434958.912| 2013-05-05T08:22:28.392980 |137.06|17.4851|1.635681|15.06231|89.344|111.1542|13.184|2.456821|-240|962|0.0264| rate trigger | Yes |    
GRB130504A   |555096|389325944.832| 2013-05-04T02:05:34.317800 |272.4591|-16.32198|1.304822|20.79914|120.032|25.33566|38.992|16.61901|-240|962|1.0156| rate trigger | Yes |    
GRB130502A   |554996|389209841.152| 2013-05-02T17:50:30.642920 |138.5764|-0.1436872|1.895035|12.20457|7.568|4.449841|2.332|0.4565085|-239|963|0.4727| rate trigger | Yes |    
GRB130427B   |554635|388761652.288| 2013-04-27T13:20:41.798740 |314.8975|-22.53685|1.339972|20.02409|25.904|5.971843|4.8|1.939237|-471|963|0.2227| rate trigger | Yes |    
GRB130427A   |554620|388741688| 2013-04-27T07:47:57.511640 |173.1491|27.7054|0.9821374|31.21051|244.332|4.732489|22.496|0.5963354|-239|963|0.1406| image trigger | Yes |    
GRB130420B   |553996|388155401.536| 2013-04-20T12:56:31.073560 |183.1023|54.37503|1.109654|26.2159|12.636|5.226953|4.068|0.7952258|-240|963|1.0156| rate trigger | Yes |    
GRB130420A   |553977|388135720| 2013-04-20T07:28:29.538420 |196.1202|59.42215|0.6189234|60.36427|121.136|11.74938|28.08|2.067632|-239|963|0.8672| image trigger | Yes |    
GRB130419A   |553918|388071040| 2013-04-19T13:30:29.541280 |355.2693|9.916656|2.428268|8.564356|85.584|49.15265|25.864|19.95138|-239|963|0.8281| image trigger | No |    
GRB130418A   |553847|388004464| 2013-04-18T19:00:53.544240 |149.0462|13.67352|1.907462|12.09114|274.924|39.31953|142.92|30.42475|-239|963|0.8984| image trigger | Yes |    
GRB130408A   |553132|387150709.248| 2013-04-08T21:51:38.829980 |134.3948|-32.36227|2.173411|10.0343|4.24|0.6807055|2.224|0.911017|-239|963|0.0312| rate trigger | Yes |    
GRB130327A   |552063|386041664.384| 2013-03-27T01:47:34.014540 |91.97896|55.72851|2.177338|10.00846|6.372|1.408036|2.492|1.732398|-239|963|0.6172| rate trigger | Yes |    
GRB130315A   |551126|385044343.296| 2013-03-15T12:45:32.970220 |157.5419|-51.7953|1.338225|20.06145|230.508|17.96899|138.94|9.951733|-239|963|0.4219| rate trigger | Yes |    
GRB130313A   |550906|384883701.376| 2013-03-13T16:08:11.057240 |236.4376|-0.3606991|2.391804|8.751485|0.1719999|0.03577708|0.08399993|0.03939543|-239|963|0.8281| rate trigger | Yes |    
GRB130306A   |550457|384306672| 2013-03-06T23:51:01.706560 |279.4751|-11.68162|1.62866|15.15318|272.38|9.340315|70.272|7.792034|-239|963|0.1162| image trigger | Yes |    
GRB130305A   |550329|384176361.6| 2013-03-05T11:39:11.312 |116.7666|52.028|1.863656|12.50082|52.8|1.6|32|1.6|1|12|0.0183| ground detected | Yes |    
GRB130216A   |548927|382745734.848| 2013-02-16T22:15:24.622820 |67.90083|14.66931|0.646348|56.73886|6.52|1.086212|3.7|0.1735281|-240|962|0.5469| rate trigger | No |    
GRB130216B   |548918|382733900.8| 2013-02-16T18:58:10.575 |58.866|2.03603|1.419687|18.43984|17.6|1.6|9.6|1.6|0|10|0.0781| ground detected | No |    
GRB130215A   |548760|382584700.416| 2013-02-15T01:31:30.197800 |43.48183|13.39063|1.501663|17.01656|66.224|10.66485|28.064|7.666204|-239|963|0.084| rate trigger | No |    
GRB130211A   |548276|382246602.368| 2013-02-11T03:36:32.164500 |147.5182|-42.33152|2.15857|10.133|30.752|6.35498|9.544|6.727057|-239|963|0.4062| rate trigger | Yes |    
GRB130206A   |547918|381872198.784| 2013-02-06T19:36:28.596780 |140.377|-58.19948|1.545464|16.3318|121|32.38827|45|7.211103|-240|962|0.5234| rate trigger | Yes |    
GRB130131B   |547420|381352219.072| 2013-01-31T19:10:08.907360 |173.9579|15.03138|1.713455|14.09336|4.3|0.2574024|2.8|0.8727153|-239|963|0.5156| rate trigger | Yes |    
GRB130131A   |547407|381333392.192| 2013-01-31T13:56:22.028180 |171.0927|48.07558|2.205017|9.829463|51.524|2.512194|45.42|2.644194|-239|963|0.9766| rate trigger | Yes |    
GRB130122A   |546731|380591059.584| 2013-01-22T23:44:09.452440 |194.2387|59.01354|1.97949|11.46756|76.544|20.77052|31.984|12.37222|-240|963|0.8906| rate trigger | Yes |    
GRB130102A   |544784|378843064| 2013-01-02T18:10:53.944400 |311.4158|49.82944|2.291522|9.303694|132.78|17.77114|71.388|44.13824|-239|963|0.9922| image trigger | Yes |    
GRB121229A   |544347|378450032| 2012-12-29T05:00:21.961480 |190.1|-50.5939|2.702021|7.353209|111.46|41.32595|56.004|35.08428|-239|963|0.3945| image trigger | Yes |    
GRB121226A   |544027|378241793.92| 2012-12-26T19:09:43.890520 |168.6199|-30.41297|1.962703|11.60793|1.012|0.2032142|0.5079999|0.139714|-240|962|0.3594| rate trigger | Yes |    
GRB121217A   |542441|377421477.888| 2012-12-17T07:17:47.893900 |153.7097|-62.35474|0.8547111|38.06443|778.092|16.13797|128.016|322.5622|-240|962|0.9922| rate trigger | Yes |    
GRB121212A   |541371|376988183.36| 2012-12-12T06:56:13.384600 |177.7715|78.04634|2.030595|11.05749|6.056|1.380598|3.712|0.9042677|-239|963|1| rate trigger | Yes |    
GRB121211A   |541200|376926432.768| 2012-12-11T13:47:02.795260 |195.544|30.161|2.501858|8.207833|182.696|38.73146|47.628|23.89801|-240|962|0.2285| rate trigger | Yes |    
GRB121209A   |540964|376783161.344| 2012-12-09T21:59:11.377440 |326.7949|-8.25018|1.460723|17.70196|42.92|1.432201|13.84|1.714694|-239|603|0.6094| rate trigger | Yes |    
GRB121202A   |540255|376114814.976| 2012-12-02T04:20:05.038260 |256.7957|23.94496|1.097154|26.64363|19.536|1.492265|10.16|1.314449|-240|902|0.7031| rate trigger | Yes |    
GRB121201A   |540178|376057552| 2012-12-01T12:25:42.064740 |13.49577|-42.93496|1.596954|15.58478|38|8.246211|20|4.123106|-239|963|1| image trigger | Yes |    
GRB121128A   |539866|375771947.136| 2012-11-28T05:05:37.212960 |300.5885|54.29973|0.6668584|54.26239|23.428|1.649514|7.392|0.4475712|-239|963|0.8828| rate trigger | Yes |    
GRB121125A   |539563|375525157.184| 2012-11-25T08:32:27.271500 |228.529|55.31836|1.150289|24.90296|52.252|5.03752|24.628|1.302705|-396|963|0.8047| rate trigger | Yes |    
GRB121123A   |539358|375357771.2| 2012-11-23T10:02:41.294660 |307.3238|-11.87937|1.861463|12.52023|326.092|14.29083|61.98|2.936787|-179|963|0.8203| rate trigger | Yes |    
GRB121117A   |538696|374835066.88| 2012-11-17T08:50:56.996980 |31.61867|7.428952|1.042062|28.67849|23.3|2.897719|8.4|1.371733|-240|302|1.0156| rate trigger | Yes |    
GRB121108A   |537921|374089668.928| 2012-11-08T17:47:39.076820 |83.23217|54.52931|2.373893|8.845967|89.548|47.53646|26.496|9.243779|-240|962|0.9062| rate trigger | Yes |    
GRB121102A   |537266|373516032.512| 2012-11-02T02:27:02.685320 |270.8946|-16.95077|0.691127|51.56101|54.68|13.93574|11.68|1.934698|-240|963|1.0312| rate trigger | Yes |    
GRB121031A   |537195|373416640.512| 2012-10-31T22:50:30.689560 |170.7761|-3.517216|0.9702869|31.75648|226.2|19.38332|195.8|1.582671|-240|963|1.0156| rate trigger | Yes |    
GRB121028A   |536897|373093481.728| 2012-10-28T05:04:31.919360 |271.8991|-2.293041|1.479368|17.3841|2.876|0.3705995|1.592|0.1644384|-240|962|0.5078| rate trigger | Yes |    
GRB121027A   |536831|373015959.552| 2012-10-27T07:32:29.746680 |63.5952|-58.83345|0.9083375|34.89516|80.088|40.7569|39.924|6.522945|-240|963|0.8047| rate trigger | Yes |    
GRB121024A   |536580|372740182.272| 2012-10-24T02:56:12.478460 |70.4827|-12.25522|1.668466|14.63937|67.968|31.72367|11.776|15.08124|-239|963|0.5| rate trigger | Yes |    
GRB121017A   |536172|372194617.856| 2012-10-17T19:23:28.085580 |288.8199|-1.593534|1.619639|15.27388|4.608|0.5840719|1.884|0.7785628|-240|542|0.3516| rate trigger | Yes |    
GRB121014A   |535960|371938326.208| 2012-10-14T20:11:56.448420 |166.6503|-29.10866|1.595484|15.6053|80|22.62742|32|16|-239|963|0.7266| rate trigger | No |    
GRB121011A   |535764|371646940.16| 2012-10-11T11:15:30.412760 |260.2015|41.11942|1.681177|14.4815|97.236|17.16797|43.624|11.60506|-239|963|0.3281| rate trigger | Yes |    
GRB121001A   |535026|370808592| 2012-10-01T18:23:02.288260 |276.0327|-5.667461|1.51296|16.83535|147.824|18.60492|61.736|24.46511|-239|963|1| image trigger | Yes |    
GRB120927A   |534815|370478456| 2012-09-27T22:40:46.302240 |136.6054|0.4205493|0.8549759|38.04759|35.056|15.61516|15.488|1.530941|-239|963|0.6484| image trigger | Yes |    
GRB120923A   |534402|370070175.936| 2012-09-23T05:16:06.255520 |303.7845|6.255684|1.996408|11.32898|26.076|6.823564|14.728|4.801973|-240|962|0.7969| rate trigger | Yes |    
GRB120922A   |534394|370045838.336| 2012-09-22T22:30:28.656560 |234.7591|-20.1819|1.20957|23.17789|168.224|29.23869|94.704|4.322862|-239|963|0.3398| rate trigger | Yes |    
GRB120918A   |534015|369659780.288| 2012-09-18T11:16:10.624900 |181.0423|-32.76231|1.138334|25.27745|25.096|2.46917|8.096|0.7996224|-239|963|0.1562| rate trigger | No |    
GRB120913B   |533613|369273367.744| 2012-09-13T23:55:58.097160 |213.6591|-14.50783|0.6140214|61.05389|122.588|4.456214|54.18|1.882857|-240|302|0.5938| rate trigger | No |    
GRB120913A   |533568|369260311.552| 2012-09-13T20:18:21.905720 |146.4004|26.95945|1.244545|22.25303|36.044|5.679292|5.56|13.45871|-240|962|0.7031| rate trigger | No |    
GRB120911A   |533268|369040123.392| 2012-09-11T07:08:33.754960 |357.9665|63.09012|1.586172|15.73634|21.468|3.847558|5.78|7.844002|-239|963|0.2363| rate trigger | Yes |    
GRB120909A   |533060|368847732.864| 2012-09-09T01:42:03.235040 |275.7252|-59.43898|2.086418|10.63728|220.596|304.9668|114.504|363.4044|-61|962|0.4883| rate trigger | Yes |    
GRB120907A   |532871|368670272.704| 2012-09-07T00:24:23.082500 |74.75103|-9.318345|1.810541|13.02629|6.08|0.7846528|2.656|1.578354|-240|962|0.2129| rate trigger | Yes |    
GRB120819A   |531428|367074624| 2012-08-19T13:10:14.445520 |235.8799|-7.298817|2.236344|9.633353|71.02|17.33262|27.756|15.01924|-239|963|0.3086| image trigger | Yes |    
GRB120817B   |531259|366868959.252| 2012-08-17T04:02:29.706 |8.31|-26.428|2.43407|8.536324|0.072| N/A |0.024| N/A |0|3|0.0518| ground detected | No |    
GRB120817A   |531267|366878992.384| 2012-08-17T06:49:42.837740 |250.695|-38.37518|1.468536|17.56757|28.208|6.664192|11.936|1.31239|-239|423|0.8594| rate trigger | Yes |    
GRB120816A   |531223|366837524.288| 2012-08-16T19:18:34.743480 |282.1306|-6.979001|2.17331|10.03497|4.432|0.9769176|2.272|0.6791995|-239|963|0.0928| rate trigger | Yes |    
GRB120815A   |531003|366689648.32| 2012-08-15T02:13:58.781640 |273.9765|-52.12431|1.791041|13.22937|7.232|2.516761|4.3|1.547168|-239|963|0.2852| rate trigger | Yes |    
GRB120811C   |530689|366392101.696| 2012-08-11T15:34:52.170040 |199.6916|62.29709|0.5578332|70.02531|24.344|3.055921|7.072|0.4956289|-601|962|0.8906| rate trigger | Yes |    
GRB120811A   |530581|366345328.448| 2012-08-11T02:35:18.923980 |257.1795|-22.72337|1.377916|19.24104|29.008|4.938826|10.176|2.174647|-239|963|0.9844| rate trigger | Yes |    
GRB120807A   |530267|366016187.264| 2012-08-07T07:09:37.753700 |241.2902|-47.46019|2.025855|11.09447|19.884|5.762541|7.632|5.386877|-239|963|0.8906| rate trigger | Yes |    
GRB120805A   |530031|365894899.392| 2012-08-05T21:28:09.886740 |216.5359|5.852461|2.123477|10.37308|48|22.62742|32|16|-797|363|0.3789| rate trigger | Yes |    
GRB120804A   |529686|365734463.936| 2012-08-04T00:54:14.437420 |233.9504|-28.7682|1.01181|29.9112|0.808|0.08323456|0.3519999|0.02828429|-240|962|0.2402| rate trigger | Yes |    
GRB120803B   |529606|365684776.448| 2012-08-03T11:06:06.951500 |314.2204|53.29528|0.8418512|38.8978|39.012|7.256395|12.376|1.787517|-675|903|0.5859| rate trigger | Yes |    
GRB120803A   |529582|365671345.6| 2012-08-03T07:22:16.104060 |269.5229|-6.726955|2.247552|9.564801|8.888|2.295485|4.224|1.742242|-240|962|0.5469| rate trigger | No |    
GRB120802A   |529486|365587261.12| 2012-08-02T08:00:51.627560 |44.83265|13.762|1.133824|25.4212|50.288|31.03504|7.648|0.9670409|-239|963|0.5625| rate trigger | Yes |    
GRB120729A   |529095|365252183.552| 2012-07-29T10:56:14.073500 |13.07893|49.93765|0.7199956|48.6332|93.928|36.63556|24.824|4.446597|-240|962|0.7656| rate trigger | Yes |    
GRB120728A   |529021|365207120.512| 2012-07-28T22:25:11.035380 |137.0875|-54.43642|1.382974|19.14059|20.976|2.059219|10.288|1.712075|-800|963|0.1348| rate trigger | Yes |    
GRB120724A   |528443|364804752.32| 2012-07-24T06:39:02.860140 |245.1941|3.538267|2.139697|10.26093|77.924|18.62399|36.212|18.16692|-239|963|0.5| rate trigger | Yes |    
GRB120722A   |528195|364654416| 2012-07-22T12:53:26.546400 |230.491|13.2503|2.299639|9.25803|36.32|6.444982|19.632|3.976024|-239|963|0.1582| image trigger | Yes |    
GRB120714B   |526642|363993536| 2012-07-14T21:18:46.573920 |355.4236|-46.19577|1.731904|13.87938|157.312|23.9863|69.524|36.69182|-835|963|0.9297| image trigger | No |    
GRB120714A   |526593|363944816.192| 2012-07-14T07:46:46.767960 |167.9811|-30.63469|1.516102|16.78552|20|4.472136|8|3.162278|-239|963|0.4023| rate trigger | Yes |    
GRB120712A   |526351|363793356.8| 2012-07-12T13:42:27.382260 |169.5983|-20.0508|0.9059396|35.02718|14.808|3.236215|6.892|0.5291049|-240|962|0.5547| rate trigger | Yes |    
GRB120711B   |526270|363669072| 2012-07-11T03:11:02.587440 |331.668|60.0196|2.781476|7.054987|60.096|20.14455|23.872|21.05444|-179|963|0.8047| image trigger | Yes |    
GRB120703A   |525671|363029131.584| 2012-07-03T17:25:22.198180 |339.353|-29.72363|0.8200899|40.38066|51.704|21.39616|3.932|0.8067714|-240|962|0.5078| rate trigger | Yes |    
GRB120701A   |525477|362821850.944| 2012-07-01T07:50:41.566840 |80.33475|-58.5319|1.23025|22.62333|14.16|0.654107|7.996|1.371996|-240|962|0.6094| rate trigger | Yes |    
GRB120630A   |525451|362791062.144| 2012-06-30T23:17:33.768120 |352.3016|42.49463|2.725486|7.261989|0.5959999|0.2099142|0.248|0.1882233|-239|963|0.6562| rate trigger | No |    
GRB120624B   |525068|362269182.016| 2012-06-24T22:19:33.661820 |170.8828|8.931463|0.4839995|85.77088|179.664|1.460022|128.144|1.463699|-239|963|0.8672| rate trigger | No |    
GRB120612A   |524128|361159528| 2012-06-12T02:05:19.691840 |126.7228|-17.598|1.696754|14.29195|90.284|13.58858|40.664|10.19643|-239|963|0.6719| image trigger | Yes |    
GRB120521C   |522656|359335335.936| 2012-05-21T23:22:07.703120 |214.2842|42.14432|0.9993598|30.44498|27.068|4.33578|10.464|1.244161|-240|962|0.6797| rate trigger | Yes |    
