GRB130603B 0.176 1.026906e-07 2.323328e-07 5.9134 -1.28257 nan 53.8745
GRB130603A 69.128 5.429385e-07 6.085842e-07 nan -1.93445 nan 3.40084
GRB130529A 87.592 3.272469e-07 4.292156e-07 nan -1.29077 nan 150.299
GRB130528A 640.0 1.439502e-06 1.963778e-06 1.06 -0.925905 nan 75.2498
GRB130527A 64.0 2.729749e-06 4.863991e-06 nan -1.6348 nan 9999.36
GRB130521A 10.956 1.309809e-07 1.232447e-07 nan -0.75039 nan 997.498
GRB130518B 8.0 1.441179e-07 2.098447e-07 nan -1.70508 nan 104.195
GRB130518A 81.6 nan nan 0.3565 -1.20464 nan 88.9309
GRB130515A 0.2959999 2.372563e-08 5.567214e-08 nan -1.46213 nan 295.263
GRB130514A 214.192 2.490075e-06 2.950615e-06 1.25 -1.16364 nan 9999.34
GRB130511A 2.74 3.992332e-08 6.225392e-08 2.488 -1.86177 nan 24.9544
GRB130508A 42.912 1.759088e-07 1.958247e-07 nan -0.791315 nan 96.624
GRB130505A 89.344 9.420968e-07 1.152592e-06 3.6 nan nan nan
GRB130504A 120.032 3.109322e-07 4.07592e-07 nan -0.330154 nan 233.597
GRB130502A 7.568 1.237751e-07 1.367488e-07 nan -1.64173 nan 165.529
GRB130427B 25.904 3.817954e-07 4.942547e-07 1.3033 -1.32484 nan 982.396
GRB130427A 244.332 7.717594e-05 0.0001366664 2.27 -1.18523 nan 48.4551
GRB130420B 12.636 1.670246e-07 2.566968e-07 nan -1.71387 nan 9999.36
GRB130420A 121.136 2.393536e-06 2.108724e-06 2.78 -0.960219 nan 76.1229
GRB130419A 85.584 1.987617e-07 3.005196e-07 nan -1.73621 nan 99.0622
GRB130418A 274.924 5.440303e-07 5.194013e-07 0.3399 -1.12938 nan 82.8559
GRB130408A 4.24 3.408262e-07 6.136389e-07 1.297 -1.16939 nan 9995.16
GRB130327A 6.372 7.130107e-08 6.359545e-08 nan -0.112799 74.3006 0.0155456
GRB130315A 230.508 1.238609e-06 1.498422e-06 nan -1.52033 nan 33.3581
GRB130313A 0.1719999 7.321164e-09 1.029414e-08 nan -1.0505 nan 135.768
GRB130306A 272.38 8.208543e-06 9.76891e-06 nan -1.29476 nan 36.0597
GRB130305A 52.8 nan nan nan -0.524583 nan 147.642
GRB130216A 6.52 6.992567e-07 1.095561e-06 nan -2.31527 nan 134.244
GRB130216B 17.6 6.433008e-07 6.492532e-07 nan -1.34163 nan 83.564
GRB130215A 66.224 1.40359e-06 1.845101e-06 1.218 -1.35453 nan 209.683
GRB130211A 30.752 1.870817e-07 2.07196e-07 nan -1.55839 nan 124.379
GRB130206A 121.0 5.084692e-07 6.762926e-07 nan nan nan nan
GRB130131B 4.3 6.88313e-08 1.242413e-07 3.758 -0.812013 124.449 0.0521105
GRB130131A 51.524 9.557841e-08 8.709028e-08 nan -1.5302 nan 50.166
GRB130122A 76.544 1.718498e-07 3.062027e-07 nan -1.17896 nan 101.572
GRB130102A 132.78 2.119321e-07 2.902597e-07 nan -1.69209 nan 84.7415
GRB121229A 111.46 2.699837e-07 2.234897e-07 0.597 -1.58806 nan 9999.16
GRB121226A 1.012 3.519314e-08 4.964986e-08 nan -1.09641 nan 987.079
GRB121217A 778.092 1.554546e-06 2.138029e-06 2.539 -1.51273 nan 30.7599
GRB121212A 6.056 4.61496e-08 3.253329e-08 nan -1.16614 nan 9999.35
GRB121211A 182.696 4.057296e-07 3.382258e-07 2.707 -0.519519 nan 71.9912
GRB121209A 42.92 6.800605e-07 1.018258e-06 3.1 -1.31625 nan 27.554
GRB121202A 19.536 2.919315e-07 3.861899e-07 nan -1.51789 nan 9999.36
GRB121201A 38.0 2.075716e-07 2.277183e-07 1.023 -1.49691 nan 589.351
GRB121128A 23.428 1.755787e-06 1.935049e-06 2.1 -1.8787 nan 8.42031
GRB121125A 52.252 1.140748e-06 1.608903e-06 nan -2.47482 nan 182.006
GRB121123A 326.092 3.619258e-06 4.381267e-06 nan -1.21116 nan 203.943
GRB121117A 23.3 2.299597e-07 3.929178e-07 nan -0.90373 75.9932 0.013025
GRB121108A 89.548 3.076579e-07 2.50991e-07 nan -1.82798 nan 192.867
GRB121102A 54.68 5.89326e-07 6.506322e-07 nan -1.31845 64.9227 0.0288377
GRB121031A 226.2 1.978712e-06 2.771421e-06 nan -1.46936 nan 822.82
GRB121028A 2.876 9.098778e-08 1.114687e-07 nan -0.986759 69.8665 0.00764936
GRB121027A 80.088 6.225418e-07 7.085794e-07 3.385 -0.717729 nan 130.751
GRB121024A 67.968 2.473769e-07 3.957665e-07 2.2 -1.01242 nan 26.5479
GRB121017A 4.608 1.808481e-07 2.156472e-07 nan -1.73155 nan 99.6375
GRB121014A 80.0 3.085318e-07 3.368759e-07 nan -1.42644 nan 347.027
GRB121011A 97.236 4.905643e-07 8.531902e-07 nan -1.39945 nan 91.8287
GRB121001A 147.824 3.918173e-07 6.145731e-07 nan -1.58021 nan 82.4624
GRB120927A 35.056 6.515225e-07 8.442081e-07 nan -1.32148 nan 9999.36
GRB120923A 26.076 1.096103e-07 1.258465e-07 1.773 -1.28865 nan 69.9122
GRB120922A 168.224 1.662854e-06 1.663466e-06 2.298 -1.8748 nan 9999.36
GRB120918A 25.096 8.007383e-07 1.058402e-06 nan -0.417727 nan 116.193
GRB120913B 122.588 2.920609e-06 3.764985e-06 nan -1.28508 nan 546.78
GRB120913A 36.044 2.771657e-07 2.452615e-07 nan -0.661748 67.7674 0.0119789
GRB120911A 21.468 2.896617e-07 3.524934e-07 nan 0.301977 nan 44.4906
GRB120909A 220.596 1.73367e-06 2.685322e-06 8.5 -1.57979 nan 46.0949
GRB120907A 6.08 1.560016e-07 1.98536e-07 3.1 -1.00182 85.9199 0.0242761
GRB120819A 71.02 3.433107e-07 4.929664e-07 nan -1.54062 nan 271.178
GRB120817B 0.072 nan nan nan -2.16809 nan 9999.36
GRB120817A 28.208 2.065461e-07 2.106721e-07 nan -1.06954 nan 63.4907
GRB120816A 4.432 1.237004e-07 8.692829e-08 nan -1.28366 nan 442.369
GRB120815A 7.232 1.587799e-07 1.289483e-07 3.93 -0.797536 nan 62.9985
GRB120811C 24.344 9.149322e-07 9.20426e-07 0.97 -0.510698 nan 76.11
GRB120811A 29.008 2.236932e-07 2.304001e-07 nan nan nan nan
GRB120807A 19.884 8.312848e-08 9.383391e-08 nan -1.82465 nan 53.1931
GRB120805A 48.0 1.77939e-07 3.07002e-07 2.3586 -1.49334 nan 18.991
GRB120804A 0.808 1.996454e-07 3.156816e-07 2.671 -1.18405 nan 27.2523
GRB120803B 39.012 4.37961e-07 6.843614e-07 nan -1.33097 47.3123 0.0176154
GRB120803A 8.888 5.025999e-08 1.041029e-07 nan -1.95818 nan 9999.36
GRB120802A 50.288 4.974414e-07 5.537732e-07 3.1 -1.83664 nan 9999.35
GRB120729A 93.928 6.538353e-07 8.552408e-07 1.3 -0.182646 nan 94.8047
GRB120728A 20.976 6.657579e-07 7.821432e-07 nan -0.971965 nan 156.107
GRB120724A 77.924 2.635475e-07 1.955145e-07 3.796 -0.846591 118.287 0.00630305
GRB120722A 36.32 4.011364e-07 3.986594e-07 0.8 -0.877909 nan 939.05
GRB120714B 157.312 3.134077e-07 4.342597e-07 1.48 -1.21814 57.2582 0.00642731
GRB120714A 20.0 2.381065e-07 2.993789e-07 nan -1.61165 nan 9999.07
GRB120712A 14.808 4.251502e-07 6.605908e-07 0.9586 -1.38904 nan 80.884
GRB120711B 60.096 1.593365e-07 1.95162e-07 nan -0.746979 nan 26.7277
GRB120703A 51.704 9.779672e-07 1.297163e-06 nan -2.29384 nan 118.698
GRB120701A 14.16 2.619594e-07 5.358878e-07 nan -0.687642 nan 71.2362
GRB120630A 0.5959999 1.136501e-08 2.22623e-08 nan -1.12568 nan 75.0642
GRB120624B 179.664 5.901528e-06 1.088991e-05 0.3984 -0.988894 nan 144.267
GRB120612A 90.284 2.990606e-07 4.648677e-07 nan -0.891897 nan 55.3094
GRB120521C 27.068 3.193492e-07 4.054767e-07 4.1745 -1.49133 nan 262.227
GRB120521B 146.832 4.379271e-07 7.573068e-07 nan -0.897154 nan 930.171
GRB120521A 0.512 1.463836e-08 2.908657e-08 nan -1.02316 nan 9999.31
GRB120514A 164.344 7.153974e-07 9.644892e-07 nan -1.10939 nan 9996.95
GRB120422A 60.352 9.667064e-08 9.758312e-08 2.1974 -0.608428 nan 92.2413
GRB120404A 38.724 4.524452e-07 5.011132e-07 5.93 -1.36323 nan 103.018
GRB120403B 7.284 5.823308e-08 6.757557e-08 nan -0.228551 nan 99.0032
GRB120403A 1.396 2.768236e-08 3.671835e-08 nan -0.391057 nan 142.866
GRB120401A 130.272 2.507781e-07 3.057169e-07 0.28253 -1.42638 nan 209.817
GRB120328A 29.928 1.372545e-07 1.504897e-07 nan -2.24313 nan 97.0093
GRB120327A 63.532 8.911816e-07 1.24545e-06 2.876 -1.81414 nan 226.294
GRB120326A 69.48 8.007046e-07 8.087649e-07 4.5 -1.30275 nan 65.5973
GRB120324A 118.424 2.248369e-06 3.622494e-06 nan -0.422656 nan 64.9004
GRB120320A 24.976 1.576033e-07 2.120924e-07 nan -1.15928 nan 68.5024
GRB120312A 14.156 1.542372e-07 1.883211e-07 nan -0.881969 nan 46.5829
GRB120311B 29.688 3.079508e-07 3.204213e-07 nan -1.36064 nan 217.673
GRB120311A 3.48 9.539272e-08 7.786018e-08 nan -1.39955 46.8379 0.00652736
GRB120308A 61.256 3.190647e-07 3.877472e-07 nan -1.30831 nan 9998.45
GRB120305A 0.0999999 3.658895e-08 7.358003e-08 nan -0.313765 63.2855 0.00996299
GRB120302A 49.6 6.085636e-08 1.373207e-07 nan -1.19438 nan 78.2431
GRB120229A 0.2359999 9.325648e-09 1.494752e-08 nan -1.24279 nan 44.9231
GRB120224A 7.0 7.034771e-08 5.554181e-08 2.8145 -2.29425 nan 10000.0
GRB120219A 92.528 1.725986e-07 2.367649e-07 nan -1.09529 nan 65.0351
GRB120218A 31.376 nan nan nan -0.675106 nan 222.886
GRB120215A 7.924 6.865093e-08 8.544496e-08 nan -0.512978 nan 296.698
GRB120213A 41.028 6.083172e-07 4.699591e-07 nan -0.473764 nan 94.0347
GRB120212A 5.0 1.454693e-07 1.397015e-07 nan -1.95458 nan 4.43745
GRB120211A 64.32 2.040489e-07 3.064533e-07 1.798 0.388512 nan 53.5264
GRB120121A 26.8 2.378749e-07 4.076888e-07 nan nan nan nan
GRB120119A 68.0 3.959368e-06 6.096294e-06 1.1 -1.2594 nan 78.5818
GRB120118B 20.304 5.38254e-07 5.127874e-07 2.4 -1.86646 nan 10.6514
GRB120116A 38.044 1.089817e-06 6.733542e-07 nan -1.74436 nan 35.4634
GRB120114A 48.0 1.644139e-07 2.822076e-07 nan -0.575677 nan 84.8346
GRB120106A 63.5 2.483449e-07 3.446397e-07 nan -0.365091 108.1 0.00866375
GRB120102A 38.708 1.114645e-06 1.481278e-06 nan -1.28107 nan 443.353
GRB111229A 25.372 9.569684e-08 1.074726e-07 1.728 -1.593 nan 36.891
GRB111228A 101.244 2.630922e-06 2.257969e-06 2.943 -1.31013 19.4 0.032655
GRB111225A 105.728 3.470011e-07 4.137526e-07 1.3805 -0.922559 nan 220.511
GRB111215A 373.82 7.043977e-07 9.262704e-07 nan -1.31584 nan 154.334
GRB111212A 56.304 3.641271e-07 4.713496e-07 nan -1.58828 nan 9999.36
GRB111210A 2.516 3.645267e-08 5.935389e-08 nan -1.80161 nan 289.801
GRB111209A 810.968 8.977866e-06 1.279184e-05 0.71627 -1.9939 nan 1.36704
GRB111208A 168.0 2.425384e-07 3.319484e-07 nan -1.29877 nan 68.2266
GRB111207A 16.0 3.682402e-08 5.985924e-08 nan -1.15545 nan 87.8706
GRB111204A 48.0 1.335923e-07 1.50564e-07 nan -0.877258 nan 71.0957
GRB111201A 20.8 1.190645e-07 1.496863e-07 nan -1.03317 nan 186.076
GRB111129A 8.476 6.064008e-08 4.208039e-08 0.297 -1.44681 nan 768.79
GRB111126A 0.6719999 1.271364e-08 2.474001e-08 nan -0.782933 nan 84.3322
GRB111123A 290.0 1.89102e-06 2.393625e-06 0.677 -1.29799 nan 9999.3
GRB111121A 113.332 5.57729e-07 7.321722e-07 nan -1.82591 nan 9992.78
GRB111117A 0.4639999 1.892351e-08 5.288367e-08 1.0796 -1.68008 nan 9999.36
GRB111109A 13.0 6.996294e-08 7.729441e-08 nan -1.90897 nan 5.01012
GRB111107A 31.072 2.238102e-07 3.201769e-07 3.1516 -1.03862 nan 9999.36
GRB111103B 144.776 1.874217e-06 2.812289e-06 nan -1.64227 nan 954.485
GRB111103A 11.616 3.104772e-07 5.071654e-07 nan -1.60659 nan 9999.16
GRB111029A 7.196 1.309924e-07 1.213294e-07 nan 0.0505499 nan 233.628
GRB111026A 3.58 4.477547e-08 5.591654e-08 nan -1.05742 nan 47.3897
GRB111022B 83.028 2.378599e-07 3.034878e-07 nan -1.47984 nan 9999.36
GRB111022A 22.82 5.649482e-07 6.834057e-07 nan -1.41121 nan 9997.35
GRB111020A 0.384 1.467249e-08 2.251717e-08 nan -0.927809 nan 155.913
GRB111018A 32.708 1.263428e-07 1.118975e-07 nan -0.767936 nan 36.1255
GRB111016A 548.996 1.141886e-06 1.215915e-06 nan -1.08851 nan 69.3857
GRB111008A 62.848 1.47282e-06 1.67263e-06 1.3 -1.52044 nan 165.638
GRB111005A 23.212 1.833396e-07 1.563386e-07 2.893 -0.932674 63.7036 0.0163145
GRB110928A 20.88 1.333732e-07 2.596621e-07 nan -1.38672 nan 9999.36
GRB110921A 32.548 5.728928e-07 7.331509e-07 nan -2.16017 nan 9999.36
GRB110915A 79.568 1.365264e-06 2.089376e-06 nan -1.91483 nan 9999.36
GRB110827A 8.516 3.880557e-08 6.539493e-08 nan -1.69752 nan 122.566
GRB110820A 264.616 2.45123e-07 2.470837e-07 nan -1.73865 nan 19.6609
GRB110818A 102.84 1.025973e-06 1.37131e-06 4.99005 -0.844599 nan 373.844
GRB110808A 40.704 1.143822e-07 1.063355e-07 0.01326(?) -1.53754 nan 213.518
GRB110801A 385.256 1.295745e-06 1.463826e-06 3.36 -0.979583 138.238 0.00884714
GRB110731A 40.944 1.210405e-06 2.183186e-06 1.348 -0.880419 nan 165.986
GRB110726A 5.156 7.049719e-08 7.775382e-08 1.858 -1.98779 nan 446.446
GRB110719A 41.228 5.246721e-07 6.273759e-07 nan -1.46875 nan 247.459
GRB110715A 13.0 3.141024e-06 4.070438e-06 2.83 -1.34588 nan 31.8031
GRB110709B 810.472 5.471691e-06 8.356253e-06 nan -1.61094 nan 83.4516
GRB110709A 44.328 2.134221e-06 3.63412e-06 nan -1.14757 nan 9999.36
GRB110625A 42.5 6.72338e-06 9.965008e-06 nan -0.63779 nan 46.5334
GRB110610A 49.444 1.193624e-06 1.704619e-06 nan -1.40028 nan 81.339
GRB110604A nan nan nan nan -1.2539 nan 119.804
GRB110530A 55.728 1.400298e-07 1.533523e-07 nan -1.25175 nan 315.802
GRB110521A 96.0 1.054833e-07 2.483441e-07 nan -1.17987 nan 966.079
GRB110520A 20.864 2.453382e-07 4.244388e-07 nan -1.26851 nan 260.481
GRB110519A 27.184 1.224779e-06 1.152253e-06 nan -1.34097 nan 246.714
GRB110503A 58.7 2.469179e-06 4.118913e-06 1.036 nan nan nan
GRB110422A 25.784 8.800288e-06 1.390519e-05 0.8224 -1.87573 nan 9998.97
GRB110420B 0.08399993 1.101624e-08 2.024852e-08 nan -0.694702 nan 999.88
GRB110420A 13.868 2.065954e-06 1.713091e-06 nan -0.882772 nan 185.639
GRB110414A 153.116 9.316169e-07 1.169277e-06 nan -2.08489 nan 9999.36
GRB110412A 24.0 4.500882e-07 6.203797e-07 nan -1.02157 nan 229.438
GRB110411A 79.4 1.06018e-06 1.030908e-06 nan -0.830896 147.995 0.130678
GRB110407A 155.568 5.198012e-07 6.264513e-07 nan 1.64229 nan 78.2964
GRB110402A 56.208 8.265317e-07 1.118973e-06 nan -1.98612 nan 2.43433
GRB110319A 20.68 5.339885e-07 3.645958e-07 nan -1.65571 nan 956.417
GRB110319B 28.472 3.130388e-07 4.837693e-07 nan -0.775572 nan 74.7516
GRB110318B 4.788 5.642512e-08 1.058698e-07 nan -1.49753 41.9165 0.00709708
GRB110318A 15.96 1.311559e-06 1.755205e-06 nan -0.737271 57.7805 0.00386386
GRB110315A 87.676 1.134132e-06 1.332888e-06 nan -1.28859 nan 132.661
GRB110312A 35.136 2.635254e-07 2.092727e-07 nan -1.37548 nan 21.0352
GRB110305A 12.0 2.057517e-07 2.735038e-07 nan -1.36737 nan 9999.33
GRB110223B 61.448 1.620843e-07 2.062914e-07 nan -0.169689 nan 103.265
GRB110223A 7.0 4.286176e-08 5.721633e-08 nan -1.06002 94.6468 0.0410066
GRB110213A 48.0 1.698987e-06 1.909941e-06 1.613 -1.65503 nan 155.622
GRB110212A 3.7 7.822019e-08 8.142897e-08 nan -1.5258 nan 20.5928
GRB110210A 192.888 2.453052e-07 2.870824e-07 nan -1.30141 nan 120.284
GRB110208A 15.984 6.865002e-08 7.169201e-08 nan -1.65103 nan 9999.36
GRB110207A 82.58 3.407203e-07 5.539468e-07 nan -0.670849 nan 65.1582
GRB110205A 249.416 4.234094e-06 5.315456e-06 1.77 -1.83478 nan 9999.36
GRB110201A 14.092 1.424176e-07 2.627809e-07 nan -0.790421 44.1774 0.0300939
GRB110128A 14.152 1.113372e-07 2.1358e-07 1.4607 -1.72849 nan 253.134
GRB110119A 213.928 1.777164e-06 2.553569e-06 nan -1.01734 nan 43.7259
GRB110112A 0.524 9.255767e-09 8.49596e-09 nan -1.17006 nan 323.34
GRB110107A 77.0 1.450202e-06 1.918176e-06 nan -1.58775 nan 263.33
GRB110106B 43.424 5.813015e-07 6.589183e-07 2.22 -0.941886 nan 339.055
GRB110106A 3.0 6.093141e-08 8.213745e-08 nan -1.00967 nan 998.523
GRB110102A 265.916 3.913973e-06 5.534111e-06 nan -1.38241 nan 347.406
GRB101225A nan 5.977177e-07 6.720106e-07 2.339 -0.888613 nan 33.6892
GRB101224A 0.244 1.075224e-08 2.083334e-08 nan -1.50047 nan 280.058
GRB101219B 41.856 7.187927e-07 8.448575e-07 0.618 -1.6739 nan 101.994
GRB101219A 0.8279999 6.149167e-08 1.5948e-07 0.847 -1.23576 nan 110.936
GRB101213A 131.12 1.188584e-06 1.769905e-06 0.55185 -1.49736 nan 9996.69
GRB101204A 27.2 nan nan nan -1.44935 nan 57.0008
GRB101201A 60.8 nan nan nan 0.925316 nan 95.8691
GRB101129A 0.384 1.777643e-08 4.777213e-08 nan -0.877763 nan 54.7667
GRB101117B 5.172 2.711194e-07 3.834516e-07 nan -0.620753 nan 9999.34
GRB101114A 8.0 9.184852e-08 1.606727e-07 nan -1.42607 nan 9999.36
GRB101030A 98.672 8.241031e-07 9.819776e-07 nan nan nan nan
GRB101024A 18.692 4.373248e-07 4.903815e-07 nan nan nan nan
GRB101023A 80.824 6.657046e-06 9.173849e-06 nan -0.557827 nan 9999.36
GRB101020A 172.336 7.852073e-07 7.463531e-07 nan -1.08906 nan 116.988
GRB101017A 72.232 4.171845e-06 6.205662e-06 nan -1.19442 nan 9999.36
GRB101011A 70.892 2.949577e-07 5.015449e-07 nan -1.74758 nan 9999.36
GRB101008A 103.504 2.926393e-07 3.987518e-07 nan -1.1521 60.344 0.0182095
GRB100928A 4.16 1.098125e-07 1.264975e-07 nan -1.2953 163.069 0.0239739
GRB100924A 71.948 2.010528e-06 2.811383e-06 nan -1.60784 nan 35.1526
GRB100917A 63.816 2.223464e-07 2.904825e-07 nan -1.36651 nan 592.682
GRB100915A 199.196 3.744195e-07 5.217453e-07 nan -1.2317 nan 9999.36
GRB100906A 114.632 3.250765e-06 3.939268e-06 0.718 -1.55078 nan 9999.35
GRB100905A 3.396 3.397518e-08 6.394282e-08 nan -1.36513 nan 73.3168
GRB100904A 31.248 3.398654e-07 4.266746e-07 nan -1.24266 nan 149.468
GRB100902A 428.828 9.648e-07 9.746693e-07 nan -1.6216 nan 9999.34
GRB100901A 436.656 4.599308e-07 6.960854e-07 0.414 -1.54497 nan 9999.36
GRB100823A 17.736 1.294063e-07 1.15153e-07 nan -1.72157 nan 9998.78
GRB100816A 2.884 4.072823e-07 7.265336e-07 1.727 -0.411417 nan 126.929
GRB100814A 177.264 2.136492e-06 3.124362e-06 1.4084 -1.5703 nan 198.991
GRB100807A 7.744 1.088284e-07 8.712493e-08 nan -1.97004 nan 84.7724
GRB100805A 16.736 1.402884e-07 1.661811e-07 nan -1.37172 nan 996.92
GRB100802A 487.34 9.822338e-07 1.116567e-06 nan -1.82321 nan 19.8315
GRB100728B 12.08 4.215999e-07 5.786029e-07 0.8049 -0.736291 172.191 0.0569841
GRB100728A 193.384 7.46929e-06 1.372206e-05 1.44 -1.33082 nan 312.961
GRB100727A 71.9 3.399856e-07 3.882134e-07 nan -1.60404 nan 20.0153
GRB100725B 173.696 1.855054e-06 2.101583e-06 nan -1.17183 nan 68.2536
GRB100725A 123.24 4.309612e-07 7.559763e-07 nan -1.3992 nan 64.6491
GRB100724A 1.388 4.743695e-08 5.002842e-08 2.106 -1.34147 nan 173.179
GRB100719A 36.0 1.417113e-07 1.773555e-07 nan -1.05945 nan 996.915
GRB100704A 196.88 1.582777e-06 1.947735e-06 nan -1.47153 nan 69.5255
GRB100702A 0.512 3.741536e-08 4.898577e-08 nan -1.82097 nan 9999.36
GRB100628A 0.03599995 4.579624e-09 7.688648e-09 1.567 -1.19069 nan 9999.36
GRB100625A 0.332 4.015274e-08 8.671719e-08 1.288 -0.505062 nan 42.4999
GRB100621A 63.552 5.989295e-06 6.435404e-06 0.102 -1.68176 nan 9999.36
GRB100619A 97.7 1.231216e-06 1.433851e-06 nan -1.65464 nan 381.753
GRB100615A 38.82 1.416499e-06 1.556597e-06 0.452 -1.05686 nan 87.4958
GRB100614A 225.0 7.631906e-07 8.384612e-07 nan 2.65461 nan 74.3311
GRB100606A 67.384 1.152288e-06 2.062629e-06 nan -0.724474 nan 446.613
GRB100526B 67.0 1.304103e-07 1.872155e-07 nan -1.81205 nan 129.012
GRB100526A 97.6 7.060165e-07 7.905237e-07 nan -1.74146 nan 337.676
GRB100522A 48.0 6.016307e-07 6.455501e-07 nan -1.64578 nan 85.4912
GRB100514A 23.016 1.195065e-07 1.210798e-07 nan -1.7459 nan 92.1802
GRB100513A 83.496 3.693851e-07 4.898231e-07 0.542 -1.15547 nan 9998.38
GRB100508A 49.26 1.592023e-07 2.736903e-07 1.398 -1.30305 nan 181.786
GRB100504A 97.004 6.510627e-07 7.664835e-07 nan -1.84265 nan 9999.34
GRB100427A 24.0 6.788449e-08 8.299283e-08 nan -1.61091 nan 60.6079
GRB100425A 38.968 1.527719e-07 1.128713e-07 4.772 -0.914665 nan 42.5082
GRB100424A 104.0 4.277894e-07 4.80065e-07 0.5201 -1.52445 nan 321.393
GRB100423A 78.868 1.702617e-06 3.260746e-06 nan -0.888843 nan 179.998
GRB100420A 62.98 1.100871e-07 1.795463e-07 nan -1.6819 nan 179.775
GRB100418A 7.928 1.09594e-07 9.57142e-08 1.755 -1.00232 nan 65.465
GRB100413A 192.64 1.218536e-06 2.278286e-06 nan -0.884688 nan 25.3526
GRB100413B 16.0 9.435294e-08 1.564463e-07 nan -1.68999 nan 95.2508
GRB100401A 2.0 1.119544e-07 1.216862e-07 nan -1.00303 nan 999.882
GRB100324A 6.4 2.418188e-08 1.991315e-08 nan -0.242954 nan 79.4204
GRB100322B 1.0 1.404947e-08 1.384522e-08 nan -2.50577 nan 187.32
GRB100316D 521.88 1.069084e-06 8.335119e-07 2.465 -1.09371 nan 9999.36
GRB100316C 9.268 4.654968e-08 6.272009e-08 nan 0.517053 nan 69.7494
GRB100316B 3.836 6.375255e-08 5.28175e-08 0.6239 -1.21334 nan 51.683
GRB100316A 6.752 1.995765e-07 2.898073e-07 0.0591 -1.4038 nan 23.7728
GRB100305A 75.616 3.604646e-07 5.660862e-07 nan -1.47694 nan 37.0419
GRB100302A 17.948 8.617922e-08 1.047231e-07 1.18 -1.87766 nan 9.61547
GRB100224A 0.484 6.675217e-09 1.254167e-08 nan -1.48505 nan 289.876
GRB100219A 27.572 1.05174e-07 1.673357e-07 3.155 -1.79845 nan 16.3072
GRB100216A 0.208 6.025442e-09 9.469324e-09 nan -1.11156 nan 139.396
GRB100213B 91.856 3.945369e-07 3.222684e-07 4.813 -1.34524 nan 9999.33
GRB100213A 2.216 5.954298e-08 9.716293e-08 nan -1.43318 nan 90.17
GRB100212A 163.764 3.652394e-07 3.091774e-07 nan -0.926174 nan 357.851
GRB100206A 0.1159999 1.971532e-08 5.106037e-08 nan -0.890499 nan 129.147
GRB100205A 25.844 9.344794e-08 1.252045e-07 nan 1.43445 nan 76.9637
GRB100203A 11.2 6.250813e-08 8.296147e-08 nan -2.28097 nan 9999.36
GRB100119A 23.068 2.57848e-06 5.117806e-06 nan -0.842168 nan 134.748
GRB100117A 0.2919999 1.594722e-08 3.468767e-08 4.66723 -2.22401 nan 9999.36
GRB100115A 4.0 nan nan nan -0.618873 nan 9997.19
GRB100111A 14.0 1.866305e-07 2.22732e-07 nan -1.37977 nan 142.615
GRB091221 62.9 1.438134e-06 1.929788e-06 nan -1.58734 nan 9998.87
GRB091208B 14.8 8.870837e-07 1.046609e-06 0.604 -0.93553 nan 877.049
GRB091208A 80.0 3.213447e-07 6.687306e-07 nan -0.551069 nan 265.761
GRB091130B 101.76 4.511849e-07 4.249665e-07 nan nan nan nan
GRB091127 6.956 2.59867e-06 2.557473e-06 0.915 -1.70696 nan 340.969
GRB091117 0.64 3.44121e-08 9.127697e-08 nan -1.55267 nan 996.012
GRB091112 17.52 3.919128e-07 7.731956e-07 nan -1.58056 nan 116.051
GRB091109B 0.272 2.941029e-08 7.190504e-08 nan -0.949404 nan 9999.36
GRB091109A 48.032 3.662884e-07 5.924795e-07 1.0633 -1.51611 nan 34.0586
GRB091104 107.136 2.090643e-07 2.513505e-07 nan -1.7971 nan 46.3739
GRB091102 6.648 1.022505e-07 1.935777e-07 nan -0.592102 nan 9999.33
GRB091029 39.18 7.27464e-07 7.887721e-07 0.49044 -0.932895 nan 721.564
GRB091026 174.0 5.50418e-07 6.768971e-07 nan -0.399877 nan 310.465
GRB091024 112.28 1.261159e-06 2.186855e-06 3.076 -1.31806 nan 9999.36
GRB091020 38.92 9.547055e-07 1.320199e-06 2.752 -1.11881 nan 62.2715
GRB091018 4.368 4.905776e-07 3.970249e-07 1.092 -0.926333 nan 375.349
GRB090929B 357.36 1.644572e-06 1.87423e-06 nan -1.46003 61.3208 0.00721915
GRB090927 2.16 5.561948e-08 6.406295e-08 1.71 -1.6078 nan 183.865
GRB090926B 99.284 1.868458e-06 2.632956e-06 0.971 -1.15576 nan 999.039
GRB090916 62.448 2.18394e-07 3.353983e-07 nan -1.4508 nan 362.92
GRB090915 9.6 1.570033e-07 3.015219e-07 nan -1.75839 nan 19.4255
GRB090912 135.516 1.278065e-06 1.596809e-06 nan -1.63939 nan 98.1065
GRB090904B 64.0 3.233181e-06 4.375422e-06 nan -1.30115 nan 61.9516
GRB090904A 129.532 9.098775e-07 9.033643e-07 nan -0.516398 80.5453 0.0151859
GRB090831C 77.952 8.520209e-08 1.373378e-07 nan -1.2461 nan 310.23
GRB090827 8.0 nan nan nan 1.6965 nan 80.7036
GRB090823 25.6 6.167938e-08 5.140792e-08 nan -0.961076 69.1265 0.0074693
GRB090815C 0.576 7.529442e-09 1.646693e-08 nan -1.5645 nan 9999.36
GRB090814A 78.064 3.57819e-07 3.992763e-07 1.37 -1.66754 nan 42.3583
GRB090813 7.144 3.588176e-07 4.419303e-07 nan -1.3251 nan 9999.34
