2204 23.040 2.073 13.133e-08 14.368e-09 15.473e-08 17.394e-09 33.309e-08 48.249e-09 38.899e-08 70.217e-08 0.880 0.233 0.064 0.720 0.112 0.256 0.496 0.054 0.832
2205 1.152 0.607 28.235e-10 11.166e-09 10.243e-09 12.654e-09 70.893e-09 35.449e-09 11.698e-07 66.371e-08 0.937 0.231 -0.064 0.857 0.113 0.064 0.290 0.051 0.768
2206 0.602 0.114 70.019e-10 28.230e-10 13.665e-09 32.597e-10 12.106e-08 98.067e-10 17.381e-08 11.686e-08 1.909 0.297 0.000 1.392 0.138 0.192 0.522 0.060 0.576
2207 3.200 0.462 91.115e-09 17.084e-09 85.931e-09 17.932e-09 13.410e-08 41.380e-09 0.000 70.376e-08 0.584 0.228 -0.576 0.488 0.112 -0.384 0.329 0.054 0.064
2211 84.224 0.630 79.261e-08 34.651e-09 11.630e-07 34.994e-09 49.862e-07 87.445e-09 79.940e-07 93.977e-08 1.636 0.261 4.608 1.397 0.127 5.120 1.229 0.062 5.952
2213 61.888 0.320 87.952e-08 31.632e-09 12.536e-07 32.642e-09 35.403e-07 86.599e-09 36.226e-07 10.841e-07 4.663 0.374 1.600 4.591 0.185 1.792 4.122 0.089 1.920
2217 0.656 0.029 21.093e-09 28.080e-10 29.111e-09 30.864e-10 41.386e-08 11.004e-09 41.564e-07 20.770e-08 3.563 0.314 0.384 3.015 0.149 0.448 1.615 0.062 0.832
2219 11.200 1.909 39.810e-08 19.881e-09 41.174e-08 17.360e-09 98.718e-08 50.071e-09 0.000 57.540e-08 1.959 0.262 2.880 1.621 0.125 3.008 1.159 0.058 3.392
2220 0.951 0.322 71.227e-10 32.153e-10 20.300e-09 31.008e-10 77.977e-09 76.019e-10 24.883e-08 79.709e-09 2.228 0.262 0.000 1.432 0.119 0.128 0.432 0.052 0.192
2228 90.112 1.669 22.214e-07 24.525e-09 41.449e-07 33.025e-09 12.387e-06 84.872e-09 96.826e-07 80.383e-08 9.232 0.448 32.832 8.105 0.211 32.960 5.205 0.088 33.280
2230 7.360 2.166 77.618e-09 20.550e-09 81.441e-09 16.787e-09 21.062e-08 44.207e-09 0.000 69.522e-08 0.563 0.194 -0.768 0.378 0.093 -0.768 0.276 0.045 0.000
2232 56.512 3.265 10.116e-07 21.688e-09 14.524e-07 20.973e-09 49.951e-07 59.046e-09 46.289e-07 68.341e-08 6.650 0.384 49.856 6.018 0.184 49.920 5.204 0.087 47.296
2233 14.208 4.222 90.032e-09 17.672e-09 10.621e-08 19.252e-09 32.809e-08 46.034e-09 18.632e-07 83.117e-08 0.498 0.210 -0.448 0.317 0.101 -0.448 0.227 0.049 -0.192
2240 42.208 3.328 42.357e-08 25.132e-09 47.450e-08 27.807e-09 10.278e-07 68.463e-09 0.000 65.057e-08 0.813 0.247 4.672 0.598 0.120 4.736 0.507 0.059 4.928
2244 261.792 5.410 39.886e-08 52.176e-09 72.265e-08 43.464e-09 20.817e-07 11.037e-08 0.000 70.450e-08 0.557 0.201 233.344 0.474 0.099 233.408 0.376 0.049 233.408
2252 35.328 6.725 36.365e-08 22.174e-09 47.352e-08 20.653e-09 14.918e-07 55.672e-09 0.000 38.013e-08 0.808 0.201 3.584 0.641 0.097 3.712 0.527 0.047 4.096
2253 19.648 0.143 35.325e-08 16.521e-09 52.852e-08 19.385e-09 15.606e-07 46.868e-09 10.871e-08 29.754e-08 2.746 0.281 9.152 2.176 0.132 9.216 1.091 0.057 9.344
2254 5.440 0.516 11.712e-08 12.724e-09 18.870e-08 14.162e-09 63.805e-08 34.844e-09 39.496e-08 35.879e-08 1.751 0.251 0.448 1.638 0.122 0.576 1.416 0.059 1.024
2265 0.456 0.034 47.054e-10 28.397e-10 22.548e-09 30.636e-10 10.557e-08 80.170e-10 19.945e-09 56.262e-09 1.355 0.242 0.128 1.111 0.117 0.192 0.538 0.052 0.576
2267 14.080 0.730 18.253e-08 14.260e-09 34.470e-08 16.489e-09 10.841e-07 42.859e-09 24.051e-07 57.645e-08 1.109 0.227 0.704 0.964 0.111 1.024 0.908 0.055 1.216
2268 1.954 0.129 69.309e-09 14.181e-09 11.541e-08 15.122e-09 43.872e-08 37.434e-09 0.000 25.957e-08 2.528 0.280 0.256 2.349 0.137 0.320 1.294 0.059 0.704
2273 0.224 0.066 38.153e-09 24.002e-10 85.498e-09 28.709e-10 53.248e-08 89.733e-10 21.830e-07 12.633e-08 18.593 0.550 0.000 9.481 0.207 0.192 2.539 0.067 0.896
2276 119.136 1.056 30.271e-07 52.444e-09 22.971e-07 53.046e-09 26.006e-07 11.839e-08 20.765e-06 22.334e-07 1.025 0.216 2.816 0.854 0.105 3.008 0.790 0.052 3.712
2277 69.504 1.684 36.749e-08 31.715e-09 55.663e-08 30.240e-09 21.809e-07 72.082e-09 12.781e-07 67.846e-08 1.328 0.242 64.192 1.166 0.119 64.384 1.004 0.058 64.576
2283 2.240 0.326 0.000 16.579e-09 12.057e-09 13.800e-09 14.010e-08 39.362e-09 19.572e-07 84.953e-08 0.993 0.213 1.920 0.720 0.102 0.192 0.228 0.045 0.320
2287 461.984 2.347 27.555e-07 52.151e-09 67.640e-07 72.490e-09 19.930e-06 18.453e-08 86.315e-07 16.433e-07 2.096 0.273 21.184 1.911 0.134 21.312 1.771 0.066 22.080
2288 0.448 0.091 47.646e-10 30.467e-10 60.938e-10 28.048e-10 59.409e-09 65.925e-10 71.664e-09 69.958e-09 0.902 0.207 -0.128 0.795 0.102 0.000 0.256 0.046 0.768
2291 0.064 0.091 65.649e-11 13.862e-10 23.412e-10 14.771e-10 16.178e-09 42.348e-10 14.291e-08 11.253e-08 0.890 0.234 0.000 0.278 0.101 0.128 0.051 0.048 0.000
2298 70.016 4.184 72.044e-08 31.594e-09 86.897e-08 28.796e-09 26.142e-07 73.601e-09 46.406e-08 58.539e-08 0.682 0.223 12.992 0.538 0.108 16.192 0.421 0.053 15.616
2304 54.304 2.522 41.315e-08 35.355e-09 53.004e-08 30.734e-09 13.613e-07 79.155e-09 69.253e-08 83.537e-08 0.885 0.216 0.256 0.767 0.105 0.256 0.654 0.051 0.704
2306 21.120 8.257 55.239e-09 16.100e-09 24.531e-08 17.077e-09 75.998e-08 44.114e-09 22.843e-07 53.885e-08 1.058 0.232 0.768 1.008 0.115 0.640 0.958 0.057 0.960
2309 20.480 0.202 17.063e-08 18.156e-09 35.902e-08 20.296e-09 21.841e-07 52.373e-09 35.812e-07 62.682e-08 1.823 0.247 5.312 1.383 0.116 1.856 1.243 0.057 2.240
2310 26.912 1.448 26.065e-08 32.805e-09 21.369e-08 27.657e-09 56.602e-08 68.010e-09 48.118e-08 80.645e-08 0.672 0.207 -0.960 0.523 0.100 -0.768 0.395 0.048 -0.384
2311 26.400 5.446 23.034e-08 21.938e-09 22.530e-08 23.460e-09 48.736e-08 59.132e-09 20.512e-07 10.959e-07 0.930 0.248 0.000 0.749 0.122 0.064 0.580 0.059 0.512
2312 0.272 0.133 85.729e-10 29.307e-10 10.532e-09 30.200e-10 10.435e-08 84.254e-10 45.113e-08 13.563e-08 1.801 0.282 0.064 1.505 0.134 0.128 0.444 0.054 0.320
2315 19.328 0.231 72.815e-08 31.317e-09 11.162e-07 26.456e-09 35.077e-07 67.543e-09 14.940e-07 59.024e-08 1.772 0.263 7.168 1.661 0.130 7.168 1.638 0.065 7.744
2316 29.184 0.286 57.813e-07 55.524e-09 67.308e-07 56.342e-09 20.666e-06 14.131e-08 20.912e-06 12.575e-07 4.041 0.362 9.920 3.828 0.178 9.408 3.672 0.088 10.112
2317 0.896 0.091 12.128e-08 34.687e-10 22.096e-08 45.225e-10 42.043e-08 10.621e-09 28.581e-09 54.723e-09 9.733 0.463 0.512 5.761 0.187 0.704 3.439 0.078 0.960
2320 0.608 0.041 76.745e-09 35.920e-10 14.104e-08 42.788e-10 54.185e-08 11.219e-09 10.273e-07 95.619e-09 11.034 0.468 0.064 7.950 0.206 0.192 3.070 0.075 0.960
2321 8.384 0.580 10.304e-07 21.700e-09 15.117e-07 24.169e-09 52.809e-07 69.320e-09 17.391e-07 63.080e-08 8.407 0.421 5.248 7.540 0.203 5.376 6.030 0.093 3.776
2324 92.704 3.746 71.221e-08 40.785e-09 15.880e-07 43.195e-09 33.768e-07 99.205e-09 30.467e-07 93.539e-08 1.004 0.218 10.048 0.825 0.106 11.136 0.686 0.052 11.840
2325 22.528 0.653 86.281e-09 30.804e-09 28.736e-09 24.620e-09 39.642e-08 67.211e-09 0.000 10.252e-07 1.449 0.241 0.064 0.744 0.106 0.256 0.250 0.047 16.640
2326 0.088 0.025 10.904e-10 10.799e-10 63.157e-10 14.095e-10 32.445e-09 49.590e-10 44.571e-08 15.534e-08 1.373 0.244 0.000 0.607 0.107 0.000 0.185 0.049 0.128
2327 2.496 1.988 35.435e-09 29.055e-09 17.831e-09 23.688e-09 86.176e-09 52.905e-09 27.765e-08 71.616e-08 0.515 0.274 -0.256 0.406 0.135 -0.384 0.317 0.067 0.064
2328 53.984 1.448 12.464e-07 29.721e-09 15.483e-07 33.223e-09 28.144e-07 83.357e-09 25.171e-07 99.876e-08 1.709 0.268 6.080 1.566 0.132 6.144 1.366 0.064 6.144
2329 22.144 0.091 46.347e-07 17.183e-09 11.305e-06 38.602e-09 54.578e-06 12.758e-08 31.066e-05 17.760e-07 42.573 0.895 12.096 40.395 0.439 12.160 25.255 0.182 8.256
2330 0.804 0.009 28.668e-09 34.705e-10 49.015e-09 34.344e-10 32.754e-08 91.762e-10 13.954e-07 96.973e-09 8.034 0.397 0.704 4.906 0.166 0.768 1.522 0.060 0.896
2332 0.052 0.156 14.436e-10 83.257e-11 33.900e-10 89.435e-11 16.898e-09 27.396e-10 71.543e-09 76.222e-09 1.276 0.252 0.000 0.464 0.108 0.064 0.143 0.051 0.704
2340 22.464 0.091 41.710e-08 24.695e-09 72.399e-08 21.918e-09 16.142e-07 59.428e-09 13.360e-07 69.391e-08 1.774 0.243 15.232 1.606 0.119 14.336 1.373 0.058 14.976
2344 31.520 3.543 18.571e-08 25.239e-09 20.674e-08 21.764e-09 66.250e-08 57.846e-09 72.527e-07 11.926e-07 0.513 0.210 1.472 0.455 0.103 -0.704 0.323 0.050 -0.384
2345 88.960 5.186 30.911e-08 25.271e-09 54.688e-08 27.469e-09 15.326e-07 72.407e-09 31.506e-07 96.525e-08 2.627 0.286 3.456 2.486 0.141 3.584 1.840 0.064 4.352
2346 83.104 1.056 96.629e-08 27.551e-09 12.654e-07 30.949e-09 23.809e-07 71.754e-09 83.372e-08 65.837e-08 3.224 0.312 40.000 2.927 0.152 40.000 2.561 0.073 40.192
2347 12.160 2.063 68.589e-09 17.736e-09 15.695e-08 17.769e-09 27.701e-08 41.528e-09 51.211e-08 43.664e-08 0.783 0.232 -0.192 0.543 0.112 -0.320 0.461 0.056 0.064
2349 4.032 0.143 91.273e-09 14.409e-09 12.345e-08 16.164e-09 21.409e-08 41.290e-09 0.000 65.743e-08 0.591 0.233 -0.128 0.418 0.114 -0.128 0.374 0.056 0.384
2352 0.960 0.256 10.295e-09 28.842e-10 18.961e-09 28.299e-10 59.662e-09 69.218e-10 54.118e-09 70.001e-09 0.833 0.215 0.000 0.629 0.102 0.192 0.370 0.048 0.768
2353 1.008 0.040 11.284e-09 30.464e-10 29.384e-09 32.445e-10 16.869e-08 90.495e-10 19.786e-08 89.694e-09 1.377 0.254 0.000 1.305 0.125 0.192 0.813 0.058 0.896
2357 0.424 0.051 18.109e-09 33.401e-10 38.841e-09 29.436e-10 16.559e-08 84.380e-10 12.546e-08 78.620e-09 2.381 0.267 0.064 2.017 0.128 0.192 0.898 0.054 0.384
2358 1.280 0.091 79.373e-11 26.040e-09 72.586e-10 19.489e-09 96.778e-09 48.305e-09 0.000 41.205e-08 0.808 0.237 -0.832 0.461 0.112 0.000 0.268 0.053 0.000
2360 0.568 0.193 10.358e-09 30.331e-10 25.414e-09 27.473e-10 77.862e-09 75.938e-10 87.108e-09 80.534e-09 1.435 0.237 0.128 1.170 0.114 0.192 0.483 0.049 0.768
2362 45.328 0.840 63.944e-08 22.323e-09 57.434e-08 20.306e-09 81.129e-08 52.774e-09 0.000 63.489e-08 3.754 0.301 0.704 3.354 0.144 0.704 2.550 0.066 1.088
2365 1.536 0.604 21.479e-09 20.311e-09 49.971e-09 16.785e-09 21.016e-08 52.519e-09 20.394e-08 67.195e-08 1.417 0.272 -0.192 0.994 0.128 -0.128 0.412 0.058 0.256
2367 18.816 0.643 15.547e-08 17.643e-09 20.218e-08 14.666e-09 52.910e-08 41.177e-09 38.011e-08 48.465e-08 4.600 0.348 0.320 4.078 0.166 0.512 2.188 0.069 0.704
2368 4.135 0.954 38.300e-09 14.159e-09 68.209e-09 15.548e-09 22.748e-08 39.536e-09 84.650e-08 55.818e-08 0.643 0.248 -0.832 0.478 0.122 -0.704 0.425 0.060 0.064
2371 18.112 0.202 12.917e-07 17.044e-09 24.703e-07 22.858e-09 69.101e-07 58.991e-09 78.031e-07 57.123e-08 5.018 0.346 8.256 4.690 0.169 7.936 4.375 0.082 8.704
2372 0.256 0.103 0.000 27.526e-10 95.443e-10 28.833e-10 29.522e-09 75.434e-10 64.178e-09 75.241e-09 1.257 0.236 0.000 0.486 0.103 0.064 0.171 0.047 0.448
2373 52.512 2.807 22.638e-08 18.223e-09 35.503e-08 20.991e-09 70.433e-08 51.971e-09 17.494e-08 46.193e-08 0.605 0.224 6.848 0.504 0.109 6.976 0.423 0.054 7.424
2375 67.840 3.756 32.341e-08 29.585e-09 37.886e-08 33.083e-09 24.787e-07 85.765e-09 29.939e-07 10.035e-07 1.582 0.312 4.160 1.104 0.147 3.648 0.913 0.071 4.288
2377 0.496 0.011 24.656e-09 34.338e-10 41.405e-09 35.926e-10 36.975e-08 10.386e-09 21.255e-07 13.575e-08 3.983 0.330 0.320 2.936 0.152 0.320 1.585 0.065 0.512
2380 81.984 2.263 37.078e-08 25.722e-09 65.001e-08 26.705e-09 29.055e-07 66.638e-09 20.131e-07 71.955e-08 1.198 0.226 6.336 0.962 0.109 6.912 0.855 0.053 7.232
2381 4.096 0.792 80.325e-09 23.696e-09 21.494e-08 23.172e-09 20.048e-08 51.432e-09 0.000 49.384e-08 0.705 0.216 -1.600 0.534 0.106 0.064 0.372 0.051 0.192
2382 1.920 0.528 70.833e-09 16.412e-09 53.604e-09 14.926e-09 28.549e-09 42.424e-09 15.324e-07 22.167e-07 0.588 0.218 -0.320 0.366 0.105 -0.320 0.239 0.051 0.000
2383 50.944 1.154 59.499e-08 24.946e-09 10.247e-07 28.176e-09 56.340e-07 75.647e-09 25.937e-06 12.656e-07 3.220 0.302 3.968 3.063 0.147 5.120 2.493 0.069 5.504
2384 0.192 0.091 53.283e-10 13.356e-10 98.302e-10 15.388e-10 17.269e-09 41.121e-10 84.657e-09 11.970e-08 1.124 0.229 0.000 0.545 0.103 0.192 0.159 0.047 0.192
2385 17.856 0.951 67.466e-09 18.202e-09 23.766e-08 18.797e-09 83.237e-08 47.430e-09 0.000 44.459e-08 0.638 0.229 -0.576 0.562 0.113 -0.576 0.398 0.055 -0.576
2387 41.984 1.218 16.181e-07 17.180e-09 34.080e-07 23.623e-09 96.800e-07 65.789e-09 74.606e-07 62.640e-08 4.107 0.329 5.760 3.861 0.161 6.400 3.718 0.080 6.464
2391 13.920 2.233 10.142e-08 23.764e-09 21.062e-08 20.536e-09 54.388e-08 58.377e-09 32.163e-07 99.205e-08 0.525 0.192 2.240 0.348 0.092 0.064 0.298 0.045 0.448
2392 20.480 5.638 31.680e-08 15.887e-09 26.228e-08 17.238e-09 43.766e-08 45.856e-09 30.799e-08 58.383e-08 0.648 0.240 0.640 0.591 0.117 0.704 0.504 0.058 0.704
2393 5.134 0.066 13.564e-07 14.577e-09 11.048e-07 15.859e-09 13.260e-07 35.157e-09 12.175e-07 43.039e-08 4.388 0.315 2.368 4.212 0.156 2.560 3.750 0.075 3.136
2394 140.064 6.004 87.989e-08 24.890e-09 10.817e-07 30.888e-09 28.193e-07 87.003e-09 20.823e-07 10.506e-07 1.182 0.233 10.944 1.116 0.115 11.584 0.982 0.056 11.712
2395 0.128 0.091 41.830e-11 21.537e-10 90.176e-10 21.433e-10 31.302e-09 55.693e-10 21.624e-09 88.974e-09 1.662 0.312 0.000 0.676 0.138 0.064 0.181 0.063 0.704
2401 3.200 0.516 50.419e-09 14.847e-09 46.893e-09 16.209e-09 17.277e-08 45.256e-09 66.052e-08 79.981e-08 0.704 0.233 -0.832 0.671 0.115 -0.640 0.490 0.055 -0.064
2405 64.014 9.926 12.933e-08 23.089e-09 19.809e-08 23.728e-09 83.646e-08 64.476e-09 80.867e-08 81.964e-08 1.213 0.221 0.064 0.900 0.104 0.192 0.450 0.047 0.896
2412 1.407 0.346 46.694e-09 11.235e-09 53.954e-09 10.379e-09 0.000 22.566e-09 17.528e-06 23.753e-07 0.707 0.210 -1.216 0.549 0.103 -1.088 0.358 0.049 -0.512
2419 76.256 7.177 74.022e-09 33.128e-09 28.983e-08 31.372e-09 12.306e-07 76.541e-09 14.638e-07 73.424e-08 0.729 0.208 2.624 0.550 0.101 2.688 0.441 0.050 1.984
2423 11.520 0.724 16.614e-08 18.032e-09 24.405e-08 19.673e-09 43.324e-08 43.196e-09 24.242e-09 30.314e-08 0.708 0.222 1.472 0.519 0.107 1.536 0.438 0.053 1.792
2424 2.470 0.828 31.482e-09 17.001e-09 39.888e-09 20.464e-09 63.437e-09 55.635e-09 14.241e-07 14.865e-07 0.619 0.207 -0.256 0.435 0.100 -0.064 0.265 0.048 0.384
2428 144.928 5.209 52.646e-08 30.327e-09 11.892e-07 36.483e-09 44.603e-07 97.334e-09 79.692e-07 12.063e-07 2.342 0.280 3.968 2.052 0.137 4.032 1.706 0.065 4.288
2429 86.240 4.409 15.222e-07 37.739e-09 30.961e-07 44.342e-09 79.039e-07 10.653e-08 48.033e-07 91.508e-08 1.467 0.239 13.888 1.389 0.118 13.888 1.325 0.059 14.528
2430 28.096 5.641 53.969e-08 22.133e-09 49.371e-08 20.155e-09 11.703e-07 59.035e-09 10.699e-07 86.127e-08 0.809 0.225 0.640 0.694 0.110 0.640 0.648 0.055 1.024
2431 2.776 0.129 12.551e-07 18.884e-09 23.998e-07 24.198e-09 67.841e-07 64.104e-09 80.028e-07 63.691e-08 43.833 0.894 0.832 35.989 0.409 0.896 20.996 0.161 1.216
2432 13.632 2.369 42.620e-08 27.188e-09 43.713e-08 23.412e-09 11.899e-07 50.373e-09 20.356e-07 52.334e-08 1.427 0.284 2.048 1.259 0.139 2.240 1.168 0.069 2.240
2434 0.320 0.091 47.085e-09 12.263e-09 17.754e-09 12.872e-09 76.343e-09 31.465e-09 0.000 31.884e-08 0.678 0.206 0.000 0.553 0.100 0.064 0.212 0.046 0.704
2435 196.640 1.118 15.438e-07 37.825e-09 22.958e-07 48.328e-09 51.118e-07 12.567e-08 74.318e-08 10.261e-07 1.533 0.274 172.672 1.386 0.135 172.736 1.156 0.065 174.656
2436 33.280 0.091 90.835e-08 24.840e-09 14.350e-07 27.326e-09 68.400e-07 73.077e-09 10.259e-06 87.371e-08 6.714 0.420 2.304 6.076 0.203 2.432 4.590 0.092 2.752
2437 15.904 4.346 92.955e-09 21.788e-09 11.791e-08 23.325e-09 52.536e-08 55.521e-09 19.367e-08 50.678e-08 0.648 0.245 1.536 0.485 0.120 -0.640 0.385 0.059 0.896
2438 18.400 1.280 55.571e-08 20.749e-09 70.678e-08 24.621e-09 10.169e-07 59.111e-09 0.000 59.145e-08 3.041 0.304 7.232 2.847 0.149 7.360 1.883 0.066 7.744
2440 62.944 1.118 42.378e-08 27.413e-09 75.483e-08 31.340e-09 14.636e-07 80.085e-09 0.000 58.644e-08 1.057 0.258 30.464 0.837 0.124 29.056 0.742 0.061 26.880
2441 58.400 4.971 37.171e-08 28.059e-09 31.317e-08 29.793e-09 85.110e-08 74.201e-09 38.316e-07 13.663e-07 0.530 0.195 0.256 0.384 0.094 0.704 0.355 0.047 0.704
2442 23.680 0.792 75.790e-09 15.948e-09 97.395e-09 17.032e-09 16.948e-08 42.782e-09 0.000 62.641e-08 0.594 0.205 0.448 0.479 0.101 0.640 0.374 0.050 0.768
2443 28.896 1.541 70.575e-08 33.480e-09 14.140e-07 38.524e-09 41.455e-07 99.885e-09 81.114e-07 13.410e-07 2.223 0.262 5.952 2.095 0.129 6.528 1.928 0.063 6.848
2446 8.256 0.547 44.816e-08 17.386e-09 10.595e-07 20.936e-09 40.623e-07 55.213e-09 34.544e-07 56.293e-08 4.378 0.331 3.456 3.830 0.158 4.096 3.471 0.077 4.288
2447 64.288 1.541 51.141e-08 33.458e-09 75.830e-08 33.874e-09 70.027e-08 85.322e-09 14.742e-07 11.309e-07 0.815 0.245 20.096 0.552 0.118 -0.384 0.468 0.058 21.056
2448 0.768 0.521 13.438e-10 35.817e-10 16.290e-09 35.261e-10 17.054e-08 10.178e-09 57.825e-08 94.834e-09 0.845 0.250 0.384 0.755 0.122 0.384 0.647 0.059 0.640
2449 0.208 0.058 42.555e-10 16.259e-10 37.993e-10 15.842e-10 36.945e-09 48.256e-10 26.869e-08 13.268e-08 1.251 0.253 0.000 0.591 0.113 0.064 0.167 0.051 0.640
2450 45.888 0.264 21.851e-07 30.287e-09 40.553e-07 39.897e-09 11.969e-06 10.857e-08 91.136e-07 12.496e-07 8.277 0.426 66.880 7.569 0.205 66.944 6.567 0.097 67.008
2451 35.008 0.453 13.711e-07 79.792e-09 21.845e-07 75.592e-09 46.420e-07 14.726e-08 0.000 69.238e-08 3.380 0.679 4.288 2.821 0.328 4.416 2.615 0.162 5.056
2452 22.976 1.180 98.297e-08 25.911e-09 11.155e-07 23.387e-09 17.447e-07 56.889e-09 32.340e-08 49.173e-08 1.178 0.227 3.200 0.993 0.110 5.952 0.880 0.054 6.528
2453 10.112 2.631 32.500e-08 17.534e-09 40.163e-08 18.633e-09 43.274e-08 43.302e-09 0.000 44.603e-08 1.790 0.258 4.224 1.531 0.125 5.824 1.069 0.059 4.800
2454 1.359 0.218 39.104e-09 18.248e-09 96.225e-09 15.794e-09 19.201e-08 42.845e-09 78.353e-08 68.144e-08 1.158 0.240 0.000 0.897 0.115 0.192 0.698 0.056 0.832
2458 4.976 0.132 38.612e-08 13.362e-09 27.262e-08 15.571e-09 48.729e-08 39.274e-09 40.145e-08 52.955e-08 3.036 0.292 0.448 2.681 0.141 0.576 1.862 0.064 1.216
2460 4.352 0.453 15.813e-08 16.845e-09 17.188e-08 14.788e-09 23.214e-08 35.314e-09 0.000 26.899e-08 1.288 0.234 0.320 1.044 0.112 0.192 0.825 0.054 0.896
2463 0.064 0.091 14.276e-09 13.535e-09 27.214e-09 14.567e-09 43.394e-09 35.043e-09 73.567e-09 42.173e-08 2.392 0.287 0.000 0.588 0.113 0.064 0.178 0.052 0.960
2464 0.048 0.024 62.208e-10 84.186e-11 13.216e-09 11.088e-10 99.952e-10 24.340e-10 0.000 70.326e-09 2.232 0.266 0.064 0.870 0.110 0.064 0.256 0.049 0.064
2472 41.696 3.912 12.099e-08 16.908e-09 24.134e-08 18.899e-09 81.463e-08 46.975e-09 55.813e-08 51.253e-08 0.642 0.212 5.760 0.386 0.101 0.000 0.290 0.049 3.072
2476 31.680 0.500 24.300e-07 31.801e-09 26.561e-07 27.525e-09 37.981e-07 62.868e-09 52.430e-08 45.029e-08 2.066 0.271 28.160 1.754 0.131 24.064 1.652 0.065 28.480
2477 15.872 4.482 17.567e-08 19.348e-09 66.509e-08 21.170e-09 15.949e-07 52.908e-09 0.000 32.243e-08 1.528 0.236 2.112 1.306 0.114 2.304 1.278 0.057 2.880
2482 35.584 4.037 74.783e-08 21.475e-09 12.281e-07 25.241e-09 20.628e-07 68.495e-09 14.784e-08 51.066e-08 1.405 0.268 3.520 1.320 0.132 4.096 1.180 0.065 2.112
2484 11.392 1.370 30.230e-08 18.561e-09 49.721e-08 20.639e-09 17.565e-07 52.859e-09 0.000 39.635e-08 1.748 0.265 2.240 1.551 0.129 2.368 1.406 0.063 2.368
2485 0.176 0.025 53.081e-10 25.386e-10 12.826e-09 19.651e-10 34.750e-09 53.375e-10 0.000 10.546e-08 1.293 0.282 0.000 0.864 0.133 0.064 0.268 0.060 0.576
2487 0.336 0.069 11.125e-09 38.661e-10 10.229e-09 32.249e-10 11.230e-08 90.902e-10 45.648e-08 14.902e-08 2.174 0.306 0.064 1.449 0.140 0.128 0.473 0.059 0.512
2495 38.080 1.042 12.599e-08 23.644e-09 29.273e-08 22.952e-09 15.099e-07 56.074e-09 24.805e-07 57.870e-08 0.776 0.208 2.304 0.695 0.102 4.096 0.634 0.050 4.800
2496 36.512 3.083 43.327e-09 24.101e-09 43.780e-09 24.493e-09 26.184e-08 57.350e-09 0.000 38.578e-08 0.675 0.297 -0.384 0.480 0.143 -0.192 0.338 0.069 0.128
2500 70.912 1.350 95.517e-08 32.352e-09 13.453e-07 33.860e-09 31.261e-07 82.247e-09 48.832e-07 10.032e-07 1.467 0.245 1.216 1.240 0.119 1.792 1.166 0.059 1.728
2502 0.512 0.051 46.575e-10 24.588e-10 14.367e-09 26.153e-10 11.607e-08 78.269e-10 51.495e-08 10.998e-08 1.967 0.250 0.000 1.439 0.115 0.192 0.497 0.047 0.896
2504 0.128 0.091 0.000 23.323e-09 30.492e-09 16.624e-09 13.550e-08 40.407e-09 25.616e-08 39.633e-08 3.497 0.286 0.000 1.391 0.112 0.128 0.341 0.047 0.512
2505 65.056 4.971 34.567e-08 46.480e-09 49.748e-08 37.509e-09 14.256e-07 85.532e-09 0.000 46.703e-08 0.790 0.203 0.128 0.686 0.100 0.256 0.528 0.049 9.600
2508 29.184 1.270 70.995e-09 25.055e-09 61.001e-09 25.295e-09 60.676e-08 69.862e-09 45.710e-07 14.780e-07 0.695 0.238 -0.320 0.519 0.114 -0.128 0.348 0.055 0.576
2510 15.552 2.057 45.596e-08 39.488e-09 74.936e-08 43.438e-09 18.517e-07 10.374e-08 10.956e-07 10.147e-07 0.924 0.224 2.560 0.802 0.110 2.560 0.699 0.054 3.392
2511 64.288 8.402 33.434e-08 21.371e-09 35.370e-08 24.080e-09 56.486e-08 54.047e-09 0.000 35.494e-08 2.138 0.262 1.664 1.792 0.124 2.880 1.200 0.057 3.200
2512 0.359 0.075 20.116e-09 25.040e-10 27.283e-09 26.902e-10 12.308e-08 75.576e-10 14.808e-08 88.124e-09 3.519 0.300 0.000 2.141 0.128 0.064 0.664 0.049 0.320
2513 1.408 0.202 20.677e-09 14.748e-09 51.870e-09 16.449e-09 58.383e-09 42.296e-09 12.361e-07 88.548e-08 0.946 0.244 -0.128 0.780 0.118 0.000 0.398 0.055 0.384
2514 0.200 0.094 10.405e-08 32.764e-10 20.922e-08 44.473e-10 89.344e-08 12.431e-09 21.639e-07 15.250e-08 28.405 0.742 0.128 18.152 0.303 0.192 4.732 0.091 0.512
2515 10.528 1.494 60.911e-09 12.085e-09 98.845e-09 13.120e-09 31.722e-08 34.586e-09 0.000 23.023e-08 1.010 0.269 -0.128 0.861 0.132 -0.128 0.713 0.065 0.000
2519 90.240 2.755 92.950e-08 32.526e-09 13.508e-07 36.325e-09 26.402e-07 96.663e-09 12.138e-07 95.763e-08 1.680 0.275 0.256 1.529 0.136 0.448 1.293 0.066 1.024
2522 83.072 0.231 18.944e-07 36.598e-09 27.495e-07 41.745e-09 10.785e-06 11.088e-08 62.172e-07 11.360e-07 3.861 0.328 75.520 3.228 0.156 75.648 2.367 0.070 76.416
2523 0.680 0.115 18.079e-09 35.367e-10 25.495e-09 30.127e-10 17.712e-08 86.928e-10 74.964e-08 12.367e-08 1.557 0.253 0.384 1.373 0.123 0.448 0.821 0.055 0.960
